,strata,group,metrica
4303,43,1,48.35089734179365
4304,35,history,52.612775788815156
4305,13,1,7.427635802822583
4306,18,1,36.862242573826705
4307,12,0,19.871446518577493
4308,22,1,5.734248259940508
4309,31,1,29.34928306531064
4310,28,1,12.230692328322345
4311,20,0,47.195092944019585
4312,30,0,79.97129940165331
4313,21,0,35.67675173076844
4314,21,0,32.32205969230757
4315,6,0,22.17225701511614
4316,17,1,21.679470429990168
4317,32,0,57.03309087183269
4318,31,0,44.49389442521354
4319,2,1,17.68160823434435
4320,18,0,18.489890355380957
4321,32,0,19.424278092885977
4322,47,0,88.65314820877298
4323,30,0,77.67973503584153
4324,43,history,38.795895914487815
4325,13,1,-4.213389654585231
4326,0,1,13.779612915390736
4327,24,0,12.599245761456356
4328,35,0,14.66458848623564
4329,4,history,11.30850386794513
4330,6,history,21.163592322357427
4331,38,1,-73.10455853413062
4332,12,1,43.12062955830605
4333,40,1,-16.07990127948057
4334,12,1,16.75492617516487
4335,31,1,-1.8500463611573992
4336,34,0,95.34357289911392
4337,41,0,53.62564802772546
4338,18,0,2.910210401310195
4339,44,1,154.28520553867367
4340,36,history,60.39867184132118
4341,41,0,71.24700211506584
4342,26,1,83.19713906091037
4343,4,0,2.1350726272795466
4344,35,0,66.80994224135705
4345,48,1,89.22251983431092
4346,3,0,25.430213526951054
4347,37,1,98.92954394771488
4348,18,1,46.87591455290872
4349,35,0,49.62473201309224
4350,27,0,52.09796436561237
4351,13,1,13.13783197033273
4352,42,history,-5.126557142877914
4353,28,1,33.30606720204425
4354,18,0,30.95569416532449
4355,48,0,38.26946808237247
4356,17,1,-4.8201374212029675
4357,33,0,49.21934192307283
4358,42,1,10.713544228843883
4359,38,0,34.49829833520603
4360,23,1,44.46666298697366
4361,36,history,42.4791868354935
4362,27,0,48.975322903647736
4363,11,0,37.118737795543936
4364,31,0,66.86946659335275
4365,49,0,65.95686433485622
4366,0,1,14.380982527470422
4367,2,0,8.750165659685951
4368,43,1,40.1442926903637
4369,14,1,18.502316910448044
4370,34,history,38.907217452160666
4371,16,0,29.575092965340787
4372,49,1,90.70112944650062
4373,34,0,54.35645040145987
4374,0,history,10.444977377105726
4375,32,0,-0.06692547693678819
4376,37,0,48.698815644953925
4377,19,1,56.51661463746377
4378,48,0,105.36408730744965
4379,36,0,68.61139654320341
4380,13,1,13.905205299705905
4381,12,1,3.735259654500692
4382,25,1,19.797816795960035
4383,24,0,49.04115953008402
4384,20,1,38.47387889622149
4385,11,0,29.389607964805784
4386,2,1,16.012708917624515
4387,18,1,61.113667484086065
4388,39,1,41.08126970726943
4389,31,0,-25.026875733666074
4390,47,1,119.27403368663599
4391,39,0,-0.7761251482898714
4392,9,1,19.474903489432375
4393,27,0,34.71549595249716
4394,15,0,23.434796762533225
4395,22,1,22.430033036360093
4396,12,0,50.55103092120363
4397,40,1,0.8754439126293192
4398,7,1,12.577915632727942
4399,4,1,14.891059604531456
4400,24,1,33.416062143103204
4401,43,history,112.42607272461456
4402,39,1,68.65130347954472
4403,40,1,5.692617247722123
4404,26,1,47.091122662572374
4405,25,1,41.14045689307464
4406,42,1,79.85331081080794
4407,16,0,-3.1088712491823927
4408,17,1,54.49486925610883
4409,28,0,46.69378636766399
4410,39,0,36.29302756299366
4411,9,0,24.24113744917286
4412,45,1,37.92246202848301
4413,3,0,24.7351125527275
4414,8,1,18.474930880925182
4415,18,0,42.39827328640858
4416,42,1,-41.33514797141768
4417,12,0,33.58136347233454
4418,18,history,10.798572985986265
4419,20,1,33.562604595408665
4420,19,1,35.904476120059215
4421,48,1,119.68722259217846
4422,12,1,-0.39028708245697813
4423,21,1,9.045485025817381
4424,30,1,69.51094486795284
4425,32,0,39.43736370535601
4426,21,1,52.651149725748795
4427,1,0,9.74334427781847
4428,42,1,7.547824853018651
4429,48,1,41.8158660214166
4430,18,0,46.653145292011104
4431,37,0,-0.5001558028569519
4432,16,1,28.835117424467178
4433,15,1,28.028285942801446
4434,23,history,72.98707043700065
4435,46,1,124.88782978710873
4436,0,0,11.130790570502741
4437,26,1,22.236064386300146
4438,25,history,31.731091255355988
4439,32,history,24.107925481013897
4440,30,1,46.76927309869379
4441,40,0,-5.496227293266855
4442,42,0,42.43990991025163
4443,16,0,25.59358425348688
4444,42,1,41.89089675729213
4445,49,0,26.3345981931123
4446,33,1,-44.641956884487655
4447,22,1,18.243595749720374
4448,28,1,45.187298898946814
4449,44,1,-26.37331731760769
4450,15,history,16.672209395935468
4451,5,1,7.901498684177617
4452,24,history,77.01644232479656
4453,2,1,12.741179033209692
4454,43,0,49.203512599019966
4455,1,0,6.593402458729303
4456,48,1,72.7322422847054
4457,30,0,95.04999315985538
4458,25,history,58.66483815951828
4459,15,history,68.94726754163302
4460,1,0,9.459650323411214
4461,1,0,10.957757637510595
4462,2,0,15.654606063932896
4463,45,0,24.580778283798264
4464,7,1,28.115404089740405
4465,41,0,24.128065743012144
4466,7,1,19.016706215301497
4467,31,1,20.63241228358565
4468,16,0,76.32547024799436
4469,40,0,37.3512655538097
4470,35,history,24.156384900672236
4471,41,1,-11.131292443164941
4472,34,history,97.37939869073423
4473,1,1,16.790426698427087
4474,32,1,-12.3321321697528
4475,34,1,66.38085172082417
4476,13,0,30.826893875771045
4477,40,0,23.078832377995735
4478,48,0,-8.235680738183433
4479,9,1,-4.248755442087631
4480,0,1,11.709607766042714
4481,31,0,-12.958680876669895
4482,46,1,15.442942881288456
4483,4,1,4.579941156317754
4484,15,0,9.607377239119693
4485,8,1,26.427860247026945
4486,49,0,-16.886098657340156
4487,47,0,29.35818493310882
4488,36,0,23.131409545168726
4489,31,0,22.73796342445057
4490,19,history,13.030256950742075
4491,27,1,27.146452042376602
4492,29,1,92.2440074858789
4493,30,1,0.7292707792558246
4494,15,1,38.34033280241427
4495,8,history,25.7211612282919
4496,13,0,-0.29087969467682484
4497,32,1,86.57761749315507
4498,44,0,83.27429344308786
4499,45,1,109.62285992729171
4500,35,0,96.03193518558493
4501,45,0,106.19538575549896
4502,41,0,63.14834889606058
4503,35,0,19.119689020936626
4504,41,0,45.503803259359344
4505,15,0,12.412327322214425
4506,28,0,63.66287661490335
4507,14,history,12.807156987754855
4508,34,0,-34.20769441128745
4509,28,0,-35.40030313068674
4510,47,0,-41.47397449459872
4511,39,0,63.25184183144871
4512,27,0,47.91481434396428
4513,10,0,9.663398316437812
4514,44,0,124.97836132610183
4515,20,1,-28.74755050049387
4516,43,0,45.45234015097653
4517,21,1,20.777302788493667
4518,31,1,81.04035933526173
4519,37,history,68.27142463962109
4520,16,history,16.521924215283548
4521,31,1,68.34551161901136
4522,49,1,39.63523071067574
4523,11,0,13.834713604096413
4524,39,0,58.866845362747995
4525,2,1,8.865223907839262
4526,21,0,14.175897092703824
4527,19,1,50.45777668643955
4528,14,0,48.53099753181756
4529,25,0,56.28224650435904
4530,45,1,76.52158819690744
4531,16,1,53.68608360358738
4532,31,0,44.372507610455514
4533,19,1,29.810894447550506
4534,44,0,104.77465495470841
4535,31,1,64.88364846733195
4536,33,1,5.633281767549097
4537,24,1,11.768461996169364
4538,21,1,50.36353090813278
4539,36,0,-43.743154684223256
4540,39,0,49.61902754491666
4541,20,1,27.510199261710408
4542,6,0,14.74457123735722
4543,48,1,-8.151051944628438
4544,40,1,86.88784878284561
4545,24,1,23.60716404771925
4546,26,0,62.50095566922214
4547,14,0,43.82027933867065
4548,25,0,39.6452152996775
4549,17,0,9.538181590855075
4550,30,1,45.67942942895557
4551,22,0,22.51612065435461
4552,28,1,49.639347449231394
4553,2,0,12.429214659985398
4554,9,1,33.32400576891855
4555,9,1,44.78427461439823
4556,0,0,10.467103412049347
4557,23,1,11.23170750035003
4558,24,0,26.863296119272047
4559,17,1,54.69027446268412
4560,44,history,155.0241103073028
4561,31,0,39.786010678676554
4562,3,0,12.237338321997655
4563,47,0,118.56565739986804
4564,30,1,118.12992478334316
4565,31,0,55.7990163621884
4566,17,0,28.18596065571019
4567,29,0,12.651918790773344
4568,12,0,17.192776135140523
4569,5,0,30.855322516083042
4570,33,0,56.557997187310036
4571,17,1,39.22487787876692
4572,49,history,-13.95769709174317
4573,0,0,13.080098676981153
4574,40,0,22.274347142416598
4575,5,1,19.969235418301107
4576,14,1,47.929353812978874
4577,8,0,13.734014956723197
4578,40,0,43.28265751187065
4579,42,1,71.8315226984903
4580,10,1,20.279531881110866
4581,8,1,-4.288486886421569
4582,1,0,10.247781970049505
4583,25,0,54.42603838614589
4584,44,0,76.84306270487318
4585,47,1,-37.291060531236795
4586,29,0,60.68434746570955
4587,13,0,26.2653025683107
4588,16,1,52.71240908840455
4589,5,1,18.813732269422122
4590,25,0,29.29901606738423
4591,25,0,50.65171756699563
4592,7,1,20.734671201028284
4593,11,0,26.26767024073356
4594,2,0,9.111511907184063
4595,37,1,30.707179915465076
4596,41,0,-18.10135893335419
4597,39,history,-18.744393164997394
4598,48,1,81.82219508823081
4599,2,history,12.607291249454105
4600,49,1,1.3077529460864639
4601,42,0,131.9886188354031
4602,44,history,128.96038586540618
4603,21,0,28.562456977991133
4604,37,0,26.25834025912942
4605,43,1,21.907168052939834
4606,25,1,12.546493098027238
4607,32,history,19.002823312897174
4608,42,0,83.38178173771104
4609,21,0,-0.44209281491416164
4610,2,1,15.447988459569785
4611,15,0,42.65244273017031
4612,11,1,38.24448998173598
4613,21,1,48.48585068237968
4614,36,1,31.731096074581004
4615,25,history,12.060390768554559
4616,35,1,101.9334580660869
4617,49,0,27.63462566567494
4618,42,1,64.63015506108059
4619,27,history,6.909152435657305
4620,24,history,28.21753148242638
4621,39,0,1.9341539959787184
4622,33,0,-5.821781627144212
4623,29,1,9.079359132876128
4624,47,1,208.11016383852416
4625,33,1,54.18757076427543
4626,7,0,2.3468919302789395
4627,14,0,23.030435039805695
4628,47,1,116.91534307886697
4629,8,1,18.153201770230854
4630,12,0,29.416457531946534
4631,3,1,6.474710335678085
4632,27,0,66.61866573168274
4633,39,1,-75.55363125771004
4634,11,1,24.91401597940501
4635,10,1,6.582623398516174
4636,23,1,37.12556591036736
4637,3,0,12.510086037236945
4638,37,0,49.71244142208089
4639,12,history,11.482703620164198
4640,5,history,18.955434660290198
4641,5,1,5.723805320573757
4642,40,1,147.45249359737693
4643,14,1,9.970006192653933
4644,23,1,18.259716569404056
4645,34,1,45.43869397421006
4646,14,0,26.806071624377406
4647,24,0,9.813300699191501
4648,44,1,97.20914926796543
4649,26,1,25.463132738455243
4650,11,1,8.732730240805596
4651,5,history,10.482031288314282
4652,18,1,14.086085104493012
4653,28,0,44.83606264088364
4654,32,1,65.67954330976129
4655,9,0,33.376717118025965
4656,12,0,11.981419027927695
4657,12,1,28.487770481532333
4658,10,history,22.491138148575626
4659,35,history,77.87138041020613
4660,39,0,102.56325758668864
4661,27,1,43.58398342502021
4662,9,1,19.94068638019946
4663,20,1,-10.701750638602253
4664,40,history,135.45730634253857
4665,13,0,-16.313599449577147
4666,16,0,10.762949676101393
4667,4,1,20.14434652818188
4668,4,1,28.065411928857717
4669,0,1,15.809608984063296
4670,18,1,-11.057645582876578
4671,28,0,9.756024208907036
4672,28,0,75.19127240888909
4673,49,0,62.505801896847736
4674,7,0,30.50890751473935
4675,14,0,4.682044328454872
4676,7,0,23.158074499992587
4677,39,1,66.5659800166616
4678,32,1,30.050944699557615
4679,5,0,16.292354249007197
4680,32,history,61.21622973680353
4681,46,1,20.467124751468322
4682,35,0,53.77669540354245
4683,39,0,12.983019989156737
4684,22,0,51.1692222095885
4685,9,0,28.06510295647969
4686,28,0,48.99141946329506
4687,24,1,27.224904573983036
4688,0,1,8.568155443245434
4689,17,1,23.69112975095078
4690,6,1,15.409669748410744
4691,0,0,8.937537820819477
4692,6,1,26.662625204767462
4693,30,0,8.41007233711506
4694,47,0,134.15062703367894
4695,1,0,7.0513411962744845
4696,0,0,5.125492743202967
4697,1,0,11.708431019152496
4698,4,0,4.302992582595747
4699,43,1,63.52670695584011
4700,17,1,22.922296272632625
4701,48,1,7.457627450477983
4702,8,1,12.495903071624115
4703,11,0,9.76199300198789
4704,43,0,14.754461067696468
4705,47,0,98.83111010860276
4706,47,0,7.543629867050129
4707,3,0,16.854562277218
4708,36,0,73.4914220034025
4709,17,1,32.39570158354728
4710,21,1,25.532424178956074
4711,48,1,78.54319618623748
4712,3,0,19.578255228119527
4713,33,0,71.06745764841658
4714,36,1,9.082250908125818
4715,12,1,46.74181741223442
4716,32,1,79.47317623077235
4717,34,0,2.583047618546182
4718,0,0,9.562445254617783
4719,26,0,13.629350376287363
4720,26,1,14.919157632796477
4721,42,history,51.499702662868295
4722,49,0,103.02846995330624
4723,46,1,-1.556448736160138
4724,13,0,36.06544808160197
4725,12,1,12.687947986326227
4726,19,1,40.18962624109864
4727,10,0,4.726591930369949
4728,20,0,42.51264107595587
4729,24,0,38.18290322492477
4730,20,1,40.39436982039226
4731,8,history,30.626402497752682
4732,5,1,13.537989962779447
4733,10,history,27.719743128677468
4734,22,0,42.046581808849965
4735,44,1,35.44026464351742
4736,36,0,40.154226051680595
4737,37,history,76.35734776896551
4738,10,1,18.27583343812751
4739,16,0,14.205977008124146
4740,0,0,14.38845172373576
4741,11,1,13.980755605601374
4742,5,1,22.03045581035293
4743,31,1,-13.450124137046114
4744,43,history,49.885986820193295
4745,26,1,74.87205155574733
4746,21,1,45.95617296050811
4747,45,1,62.768554013915875
4748,48,0,71.11839287577857
4749,14,0,17.733771825931683
4750,11,1,20.56153623475946
4751,47,history,-27.492802281739674
4752,14,0,2.1632385143540844
4753,20,1,49.96092660231716
4754,11,0,13.220213789633956
4755,13,1,18.236490516306066
4756,43,0,85.66609948823563
4757,48,1,115.93127803911446
4758,26,0,21.383396992864206
4759,33,1,-1.3924959853488261
4760,18,1,29.175476219799148
4761,15,1,36.687517809076915
4762,36,history,43.430029598466106
4763,37,1,90.48842718619935
4764,27,history,36.913695924552556
4765,35,1,23.584818682079952
4766,10,0,32.72154754576918
4767,32,0,88.27972915634217
4768,43,1,102.46058934802461
4769,22,0,24.157900924672568
4770,37,0,76.91277526293882
4771,16,1,24.803175267861327
4772,24,1,54.54557247695131
4773,24,0,40.48156947042718
4774,4,0,25.984310962371218
4775,15,history,48.391894717659305
4776,10,0,27.08442620537286
4777,20,1,-3.11631669151529
4778,47,0,34.927969951752885
4779,4,1,28.447985872402242
4780,7,history,29.381280479213945
4781,49,0,36.30418393297805
4782,42,0,82.9896419930636
4783,21,0,51.02094946930388
4784,47,0,8.085084463321337
4785,30,1,58.90586996123896
4786,45,0,75.79803687468674
4787,9,0,24.588177642475507
4788,30,1,4.59183249525459
4789,31,0,-19.23091433507055
4790,7,1,38.11697127339685
4791,2,0,14.889148956489802
4792,11,0,48.08644061166482
4793,12,1,18.31627296394098
4794,7,history,-3.620546955922232
4795,41,1,8.379508849210932
4796,1,0,19.319624952188626
4797,41,history,19.864915902755044
4798,35,1,44.01446454391606
4799,17,1,79.88592335743823
4800,5,1,18.064557979779988
4801,38,1,-7.26482261557815
4802,44,0,53.54388374145522
4803,21,history,2.426222022641455
4804,36,1,5.245664654748606
4805,48,0,23.42449091112747
4806,45,history,-45.22179180410855
4807,40,history,120.93348120388971
4808,7,0,-0.340735435395203
4809,7,1,23.73688104990961
4810,37,1,69.94050760711949
4811,16,history,38.011862137581005
4812,9,0,8.215630479356607
4813,36,1,39.542818394843664
4814,44,history,15.246701887071179
4815,43,0,-19.548580366300143
4816,20,1,-0.09884412243312751
4817,22,1,50.68064696960774
4818,13,1,29.10213672625488
4819,47,1,32.73878886792242
4820,1,0,14.346474074403378
4821,29,1,70.4272092971835
4822,15,1,-4.309616259132883
4823,28,0,51.89195165727677
4824,28,1,35.09088951654593
4825,45,0,92.30340879520689
4826,7,0,15.508969867660177
4827,16,0,40.69165487123955
4828,20,0,49.368479477732855
4829,33,0,55.08783100957989
4830,12,1,24.553617726939486
4831,49,0,82.65408159684533
4832,7,1,34.07862071322634
4833,0,0,10.356038473321933
4834,46,1,32.88988096796254
4835,6,0,20.20135044950809
4836,23,history,6.656917183483504
4837,23,0,28.281740275190984
4838,10,0,7.273611776141433
4839,30,0,-10.303384823859005
4840,40,1,-49.82755314780667
4841,19,1,-2.378846498346955
4842,15,1,73.9416812773329
4843,48,history,73.92010851505445
4844,14,0,65.75534651264627
4845,17,0,50.44271620048319
4846,36,0,49.25689855864123
4847,10,0,15.950900482560805
4848,19,0,84.47787947860968
4849,8,1,4.2031096278731335
4850,19,0,31.979161900657918
4851,24,history,42.80348927717111
4852,9,1,28.22227390949504
4853,7,0,31.21456940879293
4854,45,1,28.67052578714669
4855,42,1,-33.21414110819593
4856,42,0,2.9682889747930616
4857,9,0,11.669001825178931
4858,46,0,-9.273019044593653
4859,25,1,53.45709055862122
4860,6,0,19.32170891426
4861,38,1,109.57789042232142
4862,1,history,2.3844322786749315
4863,35,1,64.2957668681865
4864,47,0,91.23754258274559
4865,14,1,25.943534065396967
4866,21,1,9.567660125515424
4867,16,0,45.276976038439045
4868,35,0,0.17003483868963087
4869,39,0,95.21009067410314
4870,35,1,36.89615140064299
4871,48,0,29.13961996762744
4872,33,1,54.478803779934616
4873,16,history,-0.9558792504199687
4874,0,1,8.732598433287244
4875,6,1,18.731583454057848
4876,24,1,42.517898634154164
4877,6,1,21.560757260368693
4878,33,0,89.80744971972311
4879,40,1,72.21174270769639
4880,49,1,55.64968088424121
4881,24,0,10.768861203021611
4882,43,1,92.12058077540684
4883,8,1,4.665472133403294
4884,22,1,90.36825120568709
4885,3,0,4.89654959460276
4886,39,0,125.45903813359281
4887,10,1,50.41294809265415
4888,35,1,96.22827554219718
4889,21,0,21.767166123369442
4890,34,0,72.61577028942457
4891,48,0,32.87838141570624
4892,8,1,24.046074314374412
4893,45,1,65.61604507855715
4894,15,0,30.33872431239174
4895,2,1,12.719061533804942
4896,11,history,19.78873961063007
4897,41,0,63.29165353880998
4898,17,1,6.7208055365611346
4899,10,0,32.99873958613708
4900,47,1,-75.53475818314719
4901,9,history,17.702922815713748
4902,34,0,118.30175980969399
4903,37,0,4.055743885304345
4904,36,0,38.38856703498717
4905,12,history,13.69291928689723
4906,30,history,-23.089807492091584
4907,5,0,6.574681222537775
4908,4,0,6.600550642897881
4909,6,1,6.756215731350964
4910,6,0,19.81502415442599
4911,31,0,3.6292565589765005
4912,44,0,-1.4315057502455488
4913,35,0,41.940733050893925
4914,17,0,44.88140327504608
4915,11,0,23.527312010691567
4916,24,history,7.111197139935894
4917,36,1,53.0464969466199
4918,3,0,17.682311039237767
4919,43,0,84.02532186562392
4920,8,1,18.284310496590972
4921,14,history,38.8102783765062
4922,21,0,-12.847162786826516
4923,38,history,17.035685290567802
4924,6,0,26.679256996281552
4925,35,1,6.2353044959567585
4926,33,0,46.57342191748337
4927,35,0,-18.478997586805434
4928,1,0,14.666442741624442
4929,11,history,13.596868170321432
4930,12,history,39.650425346328824
4931,32,0,33.88931176733813
4932,49,1,47.24617829033815
4933,40,0,57.21682136041142
4934,43,1,87.25694402363351
4935,25,0,23.477720786133098
4936,21,0,47.431445073976036
4937,11,1,24.885709499049476
4938,42,0,98.65869736044291
4939,12,1,26.025114902212724
4940,37,1,-0.24416591317055775
4941,19,1,60.11822960867082
4942,7,0,11.89207245844059
4943,21,1,45.586762438284694
4944,36,0,89.6536026966903
4945,27,0,25.453212866132315
4946,35,0,-83.42952315066344
4947,25,history,-6.553879242708774
4948,23,0,52.832558413933725
4949,28,0,8.106715995466516
4950,47,1,94.89273620513897
4951,5,0,16.83358353012094
4952,32,1,27.315117225998886
4953,2,1,12.778387336520057
4954,25,0,4.839637042769887
4955,3,0,24.419339746731232
4956,1,1,10.498323900780155
4957,4,0,22.600883724724056
4958,24,0,3.548851737427057
4959,26,1,31.517280578015733
4960,33,history,91.08718800804006
4961,19,history,36.81206671773472
4962,12,history,16.040846763470253
4963,25,history,6.931717426427711
4964,43,1,-120.8743530996881
4965,11,1,11.625107658152073
4966,16,1,10.830333709316697
4967,33,0,56.13001043752457
4968,39,0,92.36127359198036
4969,24,1,86.47103849347891
4970,37,0,84.37994178099093
4971,45,0,40.555016443967986
4972,46,history,12.942948425630494
4973,16,1,11.03376906546599
4974,41,0,-14.852825894155586
4975,16,1,31.89627964457137
4976,10,0,8.591227814211747
4977,29,1,13.752672416594912
4978,10,0,19.897689798588747
4979,4,history,25.070027000446558
4980,38,1,29.955638369446497
4981,35,1,100.80187170365006
4982,24,1,44.8827260612523
4983,23,1,31.850859392449618
4984,12,0,15.773121765761342
4985,48,0,60.921277361340074
4986,39,1,50.10423910635838
4987,2,1,12.572764030667143
4988,26,history,33.12675452218452
4989,37,1,150.3634919443064
4990,34,0,40.65433799084014
4991,14,0,27.49407542899032
4992,0,1,9.94318630696563
4993,38,history,35.874345382908096
4994,17,0,44.6987799810409
4995,2,1,17.5562414044464
4996,35,0,31.030258862403432
4997,23,1,47.50568006034709
4998,16,1,10.553097311614401
4999,41,1,39.435168964908286
5000,14,1,-10.472050222298495
5001,27,1,22.625065133334544
5002,11,history,21.430813078905306
5003,17,0,7.587418680234393
5004,21,1,36.15777263040389
5005,45,0,27.459657847387653
5006,16,1,4.614778641119977
5007,24,0,2.1783199107114726
5008,34,0,28.74121594376246
5009,0,0,12.530922790235767
5010,8,0,33.251550443972235
5011,21,0,56.276403328037205
5012,23,1,30.81378238592675
5013,2,1,22.615147681614307
5014,22,0,34.98053748769916
5015,13,1,8.34679367693956
5016,7,1,12.10810743011741
5017,23,0,31.996156040607193
5018,42,1,16.082192033895783
5019,45,0,52.557342411561265
5020,35,0,49.095883658177534
5021,19,1,14.144481006647723
5022,34,1,62.78596997521849
5023,1,1,15.298138094115917
5024,9,1,29.531316025714457
5025,39,1,13.730278425232743
5026,19,0,30.68784673322465
5027,4,0,18.878353073957495
5028,8,1,11.9399709910885
5029,13,1,21.258354814926488
5030,12,1,43.522576608063375
5031,6,1,23.96113496266681
5032,33,1,78.93292053399325
5033,7,1,22.26996842505832
5034,28,1,-24.673991946834068
5035,1,1,13.823115946514198
5036,19,1,36.81079980486553
5037,32,0,8.83744461490889
5038,41,1,67.28653493954363
5039,30,1,26.619560040027313
5040,26,0,65.46980086989132
5041,48,0,72.08161597237056
5042,49,0,59.214229747109215
5043,15,1,-0.3271590718784651
5044,36,1,31.440300952598353
5045,27,1,74.40294910033964
5046,45,0,17.24720947365035
5047,29,0,74.01962648712586
5048,3,history,5.933469419108641
5049,41,0,-12.168264239510762
5050,29,0,14.707031777335292
5051,37,1,51.6106754235666
5052,7,1,27.71259024441131
5053,45,1,-30.341647221703813
5054,8,0,19.76028444358227
5055,14,1,22.71647504801864
5056,6,1,17.041914765047572
5057,6,1,7.026350717545983
5058,1,1,3.5171557636917195
5059,49,0,121.21316626541153
5060,37,1,21.86348067964956
5061,28,1,41.919878493419375
5062,33,1,70.39617054973299
5063,0,1,9.138481899641201
5064,46,1,8.141455134929938
5065,10,0,23.044494051315816
5066,30,0,62.42815332418196
5067,34,0,67.93521810344336
5068,14,1,44.57284624098011
5069,16,0,42.381912639059706
5070,11,1,17.738050962189693
5071,43,0,86.21240738921612
5072,27,0,-8.336924836178632
5073,49,0,70.03132241326217
5074,2,0,13.270184781722374
5075,49,0,49.19732921237516
5076,2,1,15.586683298451032
5077,46,1,38.71565888621014
5078,25,0,-4.796239343754955
5079,44,0,24.3924625307774
5080,7,0,44.35018647378626
5081,26,1,39.91034201336504
5082,10,1,10.288207698704582
5083,31,0,23.513854210457808
5084,0,0,12.350466538301538
5085,33,history,93.10338351271018
5086,29,1,90.45422686247515
5087,10,0,29.36936107414761
5088,31,0,37.178474020611546
5089,23,0,37.51124943712581
5090,11,history,29.308801541404954
5091,13,1,8.367317295044662
5092,0,1,3.651088417102753
5093,44,history,70.66481606228069
5094,7,0,2.7827311559746946
5095,30,1,95.24013272643927
5096,45,0,73.66339636943151
5097,9,0,27.64633829192509
5098,37,1,84.07893898181354
5099,35,1,29.928682078569114
5100,40,history,1.8199530773589458
5101,45,0,-22.699164576022866
5102,33,0,-16.70787497929399
5103,25,0,116.2346078594294
5104,20,1,10.276380337631846
5105,7,0,35.50368065977725
5106,14,1,24.853580785319735
5107,44,0,35.254430339185475
5108,47,0,127.06019577055568
5109,46,1,86.20700954298373
5110,43,1,29.057363539304276
5111,47,0,136.52166375292342
5112,31,0,91.68025431953751
5113,37,0,70.09830088216492
5114,45,1,25.4492715989555
5115,36,1,56.767846705990486
5116,21,0,6.595255736237995
5117,46,1,92.60063521731826
5118,4,1,23.570292120516772
5119,28,1,15.369176249693776
5120,3,1,9.049306713342999
5121,27,0,24.531163340800497
5122,3,0,16.165267199198873
5123,35,1,27.724590053562387
5124,23,1,-16.927412314087025
5125,8,0,26.60283886362759
5126,9,0,5.027538205389373
5127,37,0,40.60707549966155
5128,1,0,12.608209363733716
5129,42,1,49.10341405398549
5130,9,history,-10.905894097938845
5131,40,0,0.6705794924226396
5132,9,0,0.8595599589220555
5133,49,1,-48.340752565331755
5134,13,0,47.44334280225628
5135,42,0,-11.892196934988561
5136,10,0,-2.591444072638538
5137,32,history,49.69848817138007
5138,7,1,9.7212461487772
5139,27,0,3.310177006529514
5140,1,1,8.473273751361454
5141,46,0,-0.21692919352582862
5142,12,0,7.6486212323482885
5143,16,0,31.27356485679219
5144,20,1,27.858067314155708
5145,3,1,12.773809217986193
5146,14,1,37.40358662882879
5147,9,0,29.11414298842117
5148,5,history,15.918315913975981
5149,35,0,62.340318151126894
5150,15,0,22.341363419547978
5151,39,0,-8.417127812029456
5152,0,0,15.88295225944672
5153,6,1,14.329289073070083
5154,36,history,77.35837558128682
5155,24,0,-21.795869300631914
5156,8,0,31.266843157766427
5157,47,1,-17.52958734699411
5158,13,1,30.94547120852314
5159,30,history,15.832701602103622
5160,5,0,18.615290805815555
5161,9,1,19.730768121223008
5162,29,1,36.688823157633685
5163,32,1,86.84409937825428
5164,43,1,21.455736004339553
5165,34,0,51.041003540848735
5166,40,0,52.30219286082939
5167,41,0,21.58386755151169
5168,24,0,21.21741405577992
5169,43,0,8.1358821491296
5170,21,0,54.54540067217344
5171,16,1,17.84546424257341
5172,25,0,38.91038175802688
5173,39,history,123.128283091064
5174,19,0,59.93551090477212
5175,24,1,52.65948897026227
5176,20,0,54.32451968412619
5177,36,1,70.58210252464195
5178,31,0,81.16303795639323
5179,14,history,40.66609646260707
5180,9,1,14.643474718990534
5181,47,0,105.80037473641273
5182,33,history,56.27541204341524
5183,49,1,118.94761496034263
5184,25,0,42.73424660290241
5185,19,1,52.81020657254409
5186,10,1,47.12644991057638
5187,1,0,17.877950831225583
5188,40,0,75.62653327244917
5189,32,1,104.07019161088219
5190,33,0,45.34609805697469
5191,49,0,30.278169764321767
5192,6,history,0.2429510666924486
5193,46,1,-16.97710167859511
5194,44,0,-14.518782907179187
5195,31,1,1.7979214199265001
5196,34,1,99.02102042268855
5197,39,1,49.59331206986765
5198,40,1,87.8052514483907
5199,47,0,85.97367735527897
5200,3,1,15.758881288046299
5201,23,0,47.03876966193036
5202,8,1,3.7463669648500906
5203,2,1,11.60038706435991
5204,35,1,-23.642760098667328
5205,29,1,39.0531650692757
5206,0,1,13.827516782947898
5207,21,0,42.112510702207054
5208,1,1,10.269092550537804
5209,45,history,-24.919122065871935
5210,18,0,52.13491982658425
5211,11,history,5.004145673163293
5212,9,0,15.448519591159897
5213,38,0,89.13375694976688
5214,9,0,39.9276013266336
5215,21,0,38.59437479359188
5216,46,history,31.976854231373167
5217,48,0,40.85240232192483
5218,49,0,18.72266571188421
5219,44,1,66.9891368815026
5220,11,0,38.58047832751499
5221,21,0,50.81682210120109
5222,25,0,77.01770948052425
5223,26,1,81.91353586618992
5224,5,history,20.27314460325379
5225,38,1,19.455829153654136
5226,31,0,54.262143667237986
