id,was_married,children,salary,sex,age,profession,home_cost,drive_info,happyness
642,1,3.0,1000.97,0,21.0,Homemaker,9881652.01842028,1.0,0.3427639948828951
643,1,0.0,2054.92,0,17.0,Healthcare,10030493.400340252,0.0,0.34558343321356794
644,0,1.0,185633.77,0,11.0,Lawyer,10242972.599016411,1.0,0.2855251011451134
645,0,2.0,202519.9,1,32.0,Doctor,10034759.227415182,1.0,0.3567818506791208
646,1,1.0,12856.14,1,9.0,Marketing,9951325.936859902,1.0,0.3663044511777715
647,1,4.0,44902.76,1,81.0,Engineer,10201109.200308172,,0.6580592525684045
648,1,3.0,999.47,0,21.0,Homemaker,10082800.238175103,,0.2760708238943878
649,1,0.0,37270.59,1,3.0,Executive,10240601.868275944,0.0,0.47246639837264176
650,1,9.0,131675.48,1,99.0,Artist,10181487.58749139,1.0,0.53976402202952
651,1,4.0,45761.6,1,82.0,Engineer,10048972.765422167,1.0,0.627980642164184
652,1,2.0,201153.01,1,32.0,Doctor,10249358.073138746,,0.4095341705282625
653,0,1.0,186846.13,0,10.0,Lawyer,10182451.745729497,,0.2677868325858993
654,1,9.0,132213.01,1,99.0,Artist,10235071.40099238,1.0,0.4557703520543945
655,1,6.0,212736.41,1,13.0,Entertainment,10351508.88081046,1.0,0.49474675441876953
656,1,4.0,44932.61,1,81.0,Engineer,10171817.800899943,1.0,0.5511019767553682
657,1,1.0,12640.01,1,9.0,Marketing,9972069.677815918,1.0,0.4367555679735377
658,0,1.0,186862.8,0,10.0,Lawyer,10233456.09684757,,0.28164082820976033
659,1,6.0,212092.68,1,14.0,Entertainment,10300852.027709965,,0.5259558786767307
660,1,4.0,44311.26,1,82.0,Engineer,10211272.326213948,1.0,0.5419535509495097
661,1,4.0,44826.96,1,81.0,Engineer,10124102.02100036,0.0,0.583054135649073
662,1,6.0,212810.98,1,13.0,Entertainment,10376715.327483738,,0.6442097142329819
663,0,1.0,185661.66,0,10.0,Lawyer,10294434.315449268,1.0,0.03817746803951975
664,1,6.0,214516.47,1,13.0,Entertainment,10262260.766314022,,0.5241671222792049
665,1,9.0,132184.1,1,100.0,Artist,10107697.095120735,1.0,0.6361682865366673
666,1,4.0,46309.94,1,82.0,Engineer,10266201.254316,0.0,0.715470098375621
667,1,3.0,1000.04,0,21.0,Homemaker,10110899.298959192,1.0,0.2611138167960887
668,1,0.0,36736.53,1,3.0,Executive,10064126.91794155,,0.35725282222518484
669,1,6.0,212631.3,1,14.0,Entertainment,10117889.111952605,,0.33127591143148266
670,1,3.0,999.55,0,21.0,Homemaker,10063712.266211594,1.0,0.4505972765544562
671,1,6.0,213607.11,1,13.0,Entertainment,10315752.403198164,1.0,0.5221994126495566
672,1,1.0,12624.23,1,9.0,Marketing,9979620.50332822,,0.35764726392696283
673,1,6.0,212742.35,1,14.0,Entertainment,10254391.748876378,1.0,0.7408998788972603
674,1,0.0,37689.97,1,3.0,Executive,10308844.112993125,,0.4464779519640938
675,1,4.0,45539.9,1,82.0,Engineer,10068001.960457096,1.0,0.4614148348724242
676,1,2.0,200882.34,1,32.0,Doctor,10225161.030518498,,0.6157017120599414
677,1,0.0,35854.38,1,3.0,Executive,10014616.379331795,1.0,0.4528658079478461
678,1,3.0,1002.36,0,21.0,Homemaker,9945188.051582512,,0.3174603010567145
679,0,1.0,186252.52,0,11.0,Lawyer,10384597.197773833,,0.47993556255594244
680,1,0.0,36339.91,1,3.0,Executive,10171341.05203274,0.0,0.36036705170053207
681,1,0.0,2005.12,0,17.0,Healthcare,10059202.500904,0.0,0.24983621196463562
682,1,0.0,2010.86,0,17.0,Healthcare,10091806.337076591,,0.35435604758865824
683,1,4.0,44906.53,1,82.0,Engineer,10260232.727470351,,0.6655858461746376
684,1,2.0,201983.97,1,32.0,Doctor,10321636.452626068,,0.30539739815053046
685,1,4.0,45734.47,1,82.0,Engineer,10074814.855973143,,0.5017539410448733
686,1,2.0,202706.9,1,32.0,Doctor,10231828.954783415,0.0,0.6775986228718873
687,1,1.0,12359.29,1,9.0,Marketing,10018187.325511534,1.0,0.3894823879973398
688,1,4.0,45072.79,1,81.0,Engineer,10342731.67910585,0.0,0.5678047598648878
689,0,1.0,186657.29,0,11.0,Lawyer,10223993.635308784,1.0,0.39188533523899
690,1,1.0,12319.71,1,9.0,Marketing,10174208.521816336,,0.6130483072167595
691,1,1.0,12772.82,1,9.0,Marketing,10214753.42257634,1.0,0.42728355975737814
692,0,1.0,187017.85,0,11.0,Lawyer,10337491.724294577,1.0,0.2481859054351529
693,1,1.0,12815.71,1,9.0,Marketing,9983922.427357018,1.0,0.39722060110266766
694,1,0.0,1983.56,0,17.0,Healthcare,10127584.943649866,1.0,0.35984367916682103
695,1,0.0,36215.67,1,3.0,Executive,10290831.162508678,,0.5098129572659188
696,1,1.0,12522.32,1,9.0,Marketing,10175529.839500602,,0.5392651239587343
697,1,6.0,213075.36,1,14.0,Entertainment,10197277.682050966,0.0,0.533560737655057
698,1,3.0,999.71,0,21.0,Homemaker,10202808.78572192,1.0,0.4649391139875298
699,1,3.0,999.52,0,21.0,Homemaker,10114726.032886682,,0.30456128707476327
700,1,0.0,35558.7,1,3.0,Executive,10176517.99425221,,0.3618427123891389
701,1,3.0,1000.98,0,21.0,Homemaker,10020484.077229364,,0.30108538764235077
702,1,1.0,12788.8,1,9.0,Marketing,10094521.79707084,0.0,0.4583748623583453
703,1,9.0,131811.09,1,99.0,Artist,10163293.71388468,,0.6688151681732
704,1,0.0,36701.2,1,3.0,Executive,10035869.818716044,1.0,0.2803171923334809
705,1,9.0,132540.24,1,99.0,Artist,10323915.399998512,1.0,0.6580370236849834
706,1,6.0,213614.52,1,14.0,Entertainment,10269665.920782566,1.0,0.547605073003624
707,1,0.0,36041.01,1,3.0,Executive,9995463.497353204,,0.26286712097375403
708,1,2.0,201036.16,1,32.0,Doctor,10229302.020834517,,0.4534231308657742
709,1,6.0,216150.6,1,13.0,Entertainment,10350264.636395434,,0.5259853265221073
710,1,0.0,36667.47,1,3.0,Executive,10118404.986255912,,0.46901136728505377
711,1,4.0,46465.53,1,82.0,Engineer,10152203.157063786,1.0,0.4985938390066698
712,1,0.0,35972.47,1,3.0,Executive,10120567.306968546,1.0,0.5588754945241035
713,1,0.0,36751.2,1,3.0,Executive,10080171.547643248,1.0,0.41433435102207944
714,0,1.0,186405.26,0,10.0,Lawyer,10542132.611801784,,0.4132821562267991
715,1,0.0,37265.14,1,3.0,Executive,10129237.517707478,,0.3727082529051668
716,0,2.0,201121.93,1,32.0,Doctor,10224761.925959071,1.0,0.5731418364727133
717,1,6.0,215665.82,1,13.0,Entertainment,10415258.004847744,,0.6043597489901444
718,1,2.0,201676.71,1,32.0,Doctor,10421839.395937024,,0.4036649206206201
719,1,1.0,12814.89,1,9.0,Marketing,10274647.633965502,,0.4708499320345324
720,1,4.0,45908.19,1,82.0,Engineer,10137197.740417443,1.0,0.5417503905411769
721,0,2.0,201815.13,1,32.0,Doctor,10331709.149058357,1.0,0.48267781156640405
722,1,9.0,132000.52,1,99.0,Artist,10106856.991362987,1.0,0.7724368135365974
723,1,6.0,212114.7,1,13.0,Entertainment,10245639.73354872,,0.5350357967663378
724,1,3.0,1000.27,0,20.0,Homemaker,10259984.668862997,,0.42623143976692074
725,1,1.0,12911.89,1,9.0,Marketing,10049725.71506249,,0.5142124079441721
726,1,9.0,132094.68,1,100.0,Artist,10179260.018268423,1.0,0.4876564588366461
727,1,2.0,201318.73,1,32.0,Doctor,10305386.507152565,1.0,0.4512691687177915
728,1,6.0,212735.67,1,14.0,Entertainment,10151833.608650437,,0.26139921528798005
729,1,4.0,45086.91,1,82.0,Engineer,10277747.44731601,,0.5412215937084551
730,1,0.0,36404.07,1,3.0,Executive,10175245.32750666,,0.2606467990168317
731,1,1.0,12689.95,1,9.0,Marketing,10258155.960732294,0.0,0.34615009161215093
732,1,9.0,131699.97,1,100.0,Artist,10244736.77268456,1.0,0.595771728248967
733,0,1.0,184433.56,0,11.0,Lawyer,10285340.238691742,,0.22424005247156992
734,1,3.0,1001.03,0,20.0,Homemaker,10057839.814451864,,0.42921585610309254
735,0,2.0,202129.86,1,32.0,Doctor,10338209.782725286,,0.49176410529291376
736,0,1.0,185770.04,0,10.0,Lawyer,10239002.47348493,0.0,0.13186594522351158
737,1,3.0,999.83,0,21.0,Homemaker,10087906.77706382,1.0,0.1889191171330804
738,1,0.0,1992.68,0,17.0,Healthcare,10078912.454801228,1.0,0.456848485083764
739,1,9.0,132201.97,1,100.0,Artist,10025224.13214292,1.0,0.8381693468381866
740,1,1.0,12575.99,1,9.0,Marketing,10017166.533186378,,0.308506666611707
741,1,0.0,2052.14,0,17.0,Healthcare,10099828.116971407,1.0,0.4625942842598062
742,1,3.0,998.44,0,21.0,Homemaker,10128190.173534315,1.0,0.41702282454877454
743,1,0.0,1978.22,0,17.0,Healthcare,9988941.519132975,1.0,0.318146406464033
744,1,0.0,1998.08,0,17.0,Healthcare,10058790.358599052,0.0,0.35690989452790417
745,0,2.0,201314.33,1,32.0,Doctor,10406483.327734709,,0.24991693739256624
746,1,3.0,999.91,0,21.0,Homemaker,10158319.674683284,1.0,0.5378705408008404
747,1,4.0,46111.49,1,82.0,Engineer,10003553.82609173,1.0,0.575295631746729
748,1,4.0,45100.36,1,82.0,Engineer,10076742.2622237,,0.527614839424907
749,1,9.0,132244.53,1,99.0,Artist,10145373.759871837,,0.5523824474245234
750,1,9.0,131864.88,1,99.0,Artist,10406715.20256224,0.0,0.7242068616316715
751,1,0.0,36612.87,1,3.0,Executive,10079447.825307922,1.0,0.43857536581818907
752,0,1.0,187072.85,0,10.0,Lawyer,10329900.105585769,,0.5197711428651488
753,1,1.0,12790.18,1,9.0,Marketing,10136867.324269136,,0.35105041918061997
754,1,0.0,2006.54,0,17.0,Healthcare,10102434.480415875,0.0,0.47214163166468764
755,1,3.0,1000.16,0,21.0,Homemaker,10066651.45219787,,0.3810602471821127
756,0,2.0,201412.58,1,32.0,Doctor,10278497.04976214,1.0,0.5135600574705741
757,1,0.0,1986.19,0,17.0,Healthcare,10162490.620556246,0.0,0.19581289441339714
758,1,0.0,2055.81,0,17.0,Healthcare,10069682.263015538,0.0,0.1032990782574949
759,1,0.0,2054.96,0,18.0,Healthcare,10138007.687184772,1.0,0.4292448795447533
760,1,3.0,1000.93,0,20.0,Homemaker,10047869.428992514,,0.5158662849732234
761,0,1.0,186844.23,0,10.0,Lawyer,10363637.32413095,1.0,0.48395394257036556
762,0,1.0,185353.66,0,11.0,Lawyer,10346502.465600392,,0.23404942519750174
763,0,2.0,201317.19,1,32.0,Doctor,10405121.182034068,1.0,0.3940902802464039
764,0,2.0,201764.12,1,32.0,Doctor,10202242.552053807,,0.3761614547792326
765,1,4.0,45426.06,1,82.0,Engineer,10103000.973286252,,0.7403597003370057
766,1,1.0,12452.6,1,9.0,Marketing,10180625.034502815,,0.2789105252520673
767,1,4.0,45149.08,1,82.0,Engineer,10040464.549374068,,0.48824186166526595
768,1,3.0,999.25,0,21.0,Homemaker,9992433.586264048,1.0,0.5410608956556745
769,1,9.0,132586.73,1,100.0,Artist,10341849.31856149,1.0,0.5127846124680044
770,1,6.0,214313.83,1,14.0,Entertainment,10102655.076689256,1.0,0.4480791762958835
771,1,4.0,46200.46,1,82.0,Engineer,10324120.769106343,,0.5626454274116557
772,1,1.0,12363.13,1,9.0,Marketing,10027465.110700931,,0.4751130866246023
773,1,9.0,131342.0,1,99.0,Artist,10250452.293555273,1.0,0.7275904721357841
774,1,3.0,999.64,0,21.0,Homemaker,10104309.459485536,1.0,0.3013353309518609
775,1,2.0,200497.4,1,32.0,Doctor,10102698.742140226,1.0,0.49356029408527513
776,1,0.0,2067.34,0,17.0,Healthcare,10129153.539947849,1.0,0.271405692572863
777,1,6.0,213469.01,1,13.0,Entertainment,10291970.91950856,,0.5688748371543378
778,1,6.0,213647.85,1,13.0,Entertainment,10508735.526641663,,0.5389048950259439
779,0,2.0,202496.16,1,32.0,Doctor,10359699.399024984,0.0,0.5534072528174996
780,1,9.0,131709.98,1,99.0,Artist,10238257.433847256,1.0,0.7332351735477299
781,1,3.0,999.51,0,20.0,Homemaker,10088489.31197898,1.0,0.41651308287024297
782,1,0.0,2031.83,0,17.0,Healthcare,10054628.43556838,1.0,0.3342989146384517
783,1,1.0,12866.36,1,9.0,Marketing,10073228.487439606,1.0,0.3768197832357022
784,1,9.0,131954.74,1,99.0,Artist,10161590.48715924,1.0,0.6852157089457449
785,1,2.0,200597.61,1,32.0,Doctor,10301147.678172603,0.0,0.5917634229619648
786,0,1.0,185236.8,0,10.0,Lawyer,10328173.414257284,1.0,0.48085442048359817
787,1,9.0,132640.87,1,100.0,Artist,10160402.616828376,1.0,0.9676317686325343
788,1,9.0,132397.5,1,99.0,Artist,10322412.56729825,,0.8878936183987485
789,0,2.0,200867.65,1,32.0,Doctor,10314218.902877633,1.0,0.2971199436821056
790,1,9.0,132398.13,1,100.0,Artist,10125388.312095156,0.0,0.7261147011339849
791,1,2.0,202768.77,1,32.0,Doctor,10305849.813673204,0.0,0.5449377734183951
792,1,3.0,1000.13,0,21.0,Homemaker,9982994.746099465,,0.2604495468390334
793,0,1.0,185969.75,0,10.0,Lawyer,10308454.38777678,1.0,0.2700197309964362
794,1,6.0,213323.39,1,13.0,Entertainment,10156658.67701235,,0.6121076641274333
795,1,0.0,35523.6,1,3.0,Executive,9999159.694604572,,0.4354452662996594
796,1,9.0,132501.09,1,100.0,Artist,10084222.47415122,1.0,0.6420794684600736
797,1,9.0,132164.81,1,99.0,Artist,10328486.977455622,1.0,0.6789088270488212
798,1,3.0,1001.21,0,21.0,Homemaker,10212829.620720567,1.0,0.6547786148856239
799,1,0.0,36596.15,1,3.0,Executive,10087984.058479585,,0.33066431094457144
800,1,3.0,999.59,0,20.0,Homemaker,10112396.792199792,1.0,0.5486892211018627
801,1,6.0,215862.83,1,13.0,Entertainment,10294288.946614098,,0.3836973604788144
802,1,0.0,2003.29,0,17.0,Healthcare,10046384.545559144,,0.2410748562615154
803,1,4.0,45380.82,1,82.0,Engineer,10250387.89594253,,0.6284169424624613
804,1,1.0,12659.57,1,9.0,Marketing,10025160.047267793,1.0,0.4412604232942357
805,0,2.0,201073.55,1,32.0,Doctor,10262721.62588944,1.0,0.28579139414053817
806,1,2.0,202963.81,1,32.0,Doctor,10286067.41823238,1.0,0.5281669619545569
807,1,0.0,35952.09,1,3.0,Executive,10303373.65319144,,0.30775306312215084
808,1,0.0,2034.97,0,17.0,Healthcare,10101134.123565678,,0.40431849703095524
809,1,6.0,213098.65,1,14.0,Entertainment,10163877.799585052,1.0,0.49000996066836017
810,1,3.0,999.93,0,20.0,Homemaker,10091278.339295454,,0.15601860563812178
811,1,0.0,2047.07,0,17.0,Healthcare,10165786.528950632,0.0,0.4186447219230216
812,1,2.0,201991.0,1,32.0,Doctor,10274413.451278348,,0.3568852057240021
813,1,4.0,45467.38,1,82.0,Engineer,10055422.1374029,1.0,0.4814337629268133
814,1,4.0,45832.8,1,81.0,Engineer,10180629.57251436,,0.6437174171645789
815,1,4.0,43521.57,1,82.0,Engineer,10138410.663117385,1.0,0.6883932829479955
816,1,3.0,999.49,0,21.0,Homemaker,10088978.859631266,,0.47314878257994586
817,1,0.0,37029.62,1,3.0,Executive,10102782.494343448,,0.29121891751024465
818,1,4.0,45964.1,1,82.0,Engineer,10083742.634498406,1.0,0.49886728783433704
819,1,0.0,35852.0,1,3.0,Executive,10158189.566382287,,0.5750723704364342
820,1,4.0,43646.06,1,81.0,Engineer,10119620.62974013,1.0,0.5802540405885042
821,1,0.0,2101.15,0,17.0,Healthcare,10083002.65204442,,0.6050182839591128
822,1,6.0,214610.49,1,13.0,Entertainment,10179430.961930923,,0.623292525283029
823,0,1.0,186106.76,0,10.0,Lawyer,10226266.294576928,,0.2668108201778624
824,1,9.0,131977.15,1,99.0,Artist,10086580.103921702,1.0,0.6144334854137523
825,1,1.0,12395.79,1,9.0,Marketing,10166003.402165648,0.0,0.4384715910170405
826,1,6.0,213305.66,1,13.0,Entertainment,10328331.29607256,1.0,0.2389326622563286
827,1,0.0,36049.84,1,3.0,Executive,10232195.559205657,,0.5907954259693906
828,1,3.0,1000.0,0,21.0,Homemaker,10144060.354107248,,0.36871218451476007
829,1,4.0,45684.95,1,82.0,Engineer,10118088.526494676,,0.712174695353463
830,1,4.0,44522.47,1,82.0,Engineer,10195333.912844248,,0.6547938269881147
831,1,0.0,1966.17,0,17.0,Healthcare,10122141.871883392,,0.3014032075188391
832,0,1.0,186553.37,0,11.0,Lawyer,10083779.117650798,1.0,0.41446426905550754
833,0,1.0,186394.81,0,10.0,Lawyer,10288133.97101931,,0.3990230375010181
834,1,0.0,37476.97,1,3.0,Executive,10196895.434548536,,0.25024604195285793
835,1,0.0,2037.21,0,17.0,Healthcare,10032832.199336354,1.0,0.3258478576717156
836,0,1.0,184455.75,0,11.0,Lawyer,10115709.930950057,1.0,0.31425928774784817
837,1,0.0,35204.72,1,3.0,Executive,10194100.604200486,0.0,0.37519381546609376
838,1,4.0,45866.17,1,82.0,Engineer,10167749.88710288,,0.4722799864136549
839,1,1.0,12725.75,1,9.0,Marketing,10113352.94124599,,0.47114009603579127
840,1,1.0,12504.69,1,9.0,Marketing,10034941.800297834,1.0,0.4346962267956006
841,1,6.0,213086.83,1,14.0,Entertainment,10406363.351573586,,0.6555482506118756
842,1,4.0,47025.64,1,82.0,Engineer,10034805.794265216,,0.5344804106404815
843,0,2.0,199723.2,1,32.0,Doctor,10322877.973199952,,0.36591675424321657
844,1,4.0,44896.71,1,81.0,Engineer,10140071.06138708,1.0,0.6042244077720929
845,1,4.0,45974.91,1,82.0,Engineer,10174025.713980492,1.0,0.686042167303074
846,1,9.0,131898.66,1,99.0,Artist,10273363.612166028,1.0,0.7953649181798763
847,1,0.0,35638.68,1,3.0,Executive,10223425.226158291,,0.3486232931491197
848,1,1.0,12748.61,1,9.0,Marketing,10157693.668854477,0.0,0.3920873426993581
849,0,1.0,186466.02,0,10.0,Lawyer,10328382.847893083,1.0,0.46056596599953764
850,1,2.0,200930.89,1,32.0,Doctor,10359041.064098788,1.0,0.3571712220644143
851,1,9.0,131995.09,1,99.0,Artist,10197976.82298703,1.0,0.4283876355679192
852,1,0.0,36485.64,1,3.0,Executive,10172894.195085185,,0.49778767102878324
853,1,4.0,46012.15,1,82.0,Engineer,10029384.725073654,,0.6625664734318853
854,1,9.0,133231.04,1,100.0,Artist,10302433.25142259,1.0,0.6998661025265019
855,1,9.0,131914.08,1,99.0,Artist,10238542.640516369,1.0,0.6129031377643003
856,1,0.0,2045.33,0,17.0,Healthcare,9957140.903433038,,0.36250474701162416
857,1,4.0,44890.63,1,82.0,Engineer,10239983.292379336,,0.5775752389926943
858,0,1.0,185294.27,0,10.0,Lawyer,10208858.339572689,,0.3743931692030247
859,1,0.0,2018.69,0,17.0,Healthcare,9905351.378847055,,0.5332003896950684
860,1,9.0,132482.61,1,100.0,Artist,10167166.003959635,0.0,0.7149406339498066
861,1,4.0,45350.07,1,82.0,Engineer,10096275.833605044,1.0,0.5507054512018291
862,1,3.0,1000.75,0,21.0,Homemaker,10138431.221476294,,0.5197161468862039
863,1,6.0,213027.18,1,13.0,Entertainment,10320899.090445423,,0.3992945630385695
864,1,3.0,999.09,0,21.0,Homemaker,10057150.017840745,,0.37070755427002366
865,1,9.0,132463.52,1,99.0,Artist,10301072.964229526,,0.5263793056259085
866,1,1.0,12718.79,1,9.0,Marketing,10169368.289519152,,0.37427214444214096
867,1,4.0,45709.57,1,81.0,Engineer,10262474.687137052,,0.5600266247807811
868,1,6.0,215046.92,1,14.0,Entertainment,10186408.497582937,1.0,0.5973825991239761
869,1,1.0,12406.58,1,9.0,Marketing,10037121.762843192,,0.3762631165582308
870,0,2.0,201027.06,1,32.0,Doctor,10222050.25913265,,0.6872838807913847
871,1,0.0,1994.58,0,17.0,Healthcare,10255096.637078855,0.0,0.31712992641797644
872,0,1.0,184967.83,0,10.0,Lawyer,10228693.250162728,,0.3294621721549022
873,1,2.0,201217.37,1,32.0,Doctor,10295022.36721385,0.0,0.4447409386647407
874,1,3.0,1000.75,0,21.0,Homemaker,10190704.731037254,0.0,0.477369227914547
875,1,0.0,2000.49,0,17.0,Healthcare,10012901.218827773,1.0,0.42600199634476216
876,1,9.0,131747.17,1,99.0,Artist,10215229.579132348,1.0,0.7584552965736169
877,0,2.0,201988.67,1,32.0,Doctor,10297231.869995968,,0.3566212324520083
878,1,9.0,131669.49,1,100.0,Artist,10217103.089711089,1.0,0.4027967353934493
879,1,2.0,201768.39,1,32.0,Doctor,10203271.56214739,,0.5687836702880099
880,1,1.0,12493.05,1,9.0,Marketing,10132582.850011056,,0.4682109273044865
881,1,4.0,46035.07,1,82.0,Engineer,10144512.851185756,1.0,0.5155415182699865
882,1,9.0,132583.92,1,99.0,Artist,10095715.15295376,,0.7407403611944496
883,1,0.0,2052.42,0,17.0,Healthcare,10097546.148128586,,0.5908270509204292
884,1,0.0,34489.49,1,3.0,Executive,10015783.829711376,,0.5489731206722903
885,1,1.0,12825.54,1,9.0,Marketing,10053957.286100147,,0.46282898050610455
886,1,2.0,201409.55,1,32.0,Doctor,10166438.515530122,,0.5839241235597242
887,1,1.0,12737.75,1,9.0,Marketing,10203117.43968512,0.0,0.46774631082479173
888,1,1.0,12754.36,1,9.0,Marketing,9999794.050666086,1.0,0.3021627576092704
889,0,2.0,201928.59,1,32.0,Doctor,10362927.67895776,,0.5549120826739657
890,1,6.0,213318.93,1,13.0,Entertainment,10241847.258404432,0.0,0.5958001858443552
891,1,3.0,999.52,0,21.0,Homemaker,10210552.094369572,,0.6349926090581274
892,1,9.0,132444.28,1,99.0,Artist,10265754.343137244,,0.7592606724708426
893,1,4.0,44524.03,1,82.0,Engineer,10052104.189535609,1.0,0.557597059934067
894,1,9.0,131956.54,1,100.0,Artist,10264974.094454892,,0.7119218778208176
895,1,4.0,44688.01,1,82.0,Engineer,10003322.799243158,0.0,0.553236982983647
896,1,0.0,35326.98,1,3.0,Executive,10098745.653277423,,0.42650301707625843
897,0,1.0,184187.44,0,11.0,Lawyer,10173337.22776314,,0.314131821683921
898,1,0.0,37191.57,1,3.0,Executive,9987933.161759475,,0.563813638705081
899,1,4.0,44408.52,1,81.0,Engineer,10069718.850213062,,0.7133137024398797
900,1,2.0,201286.76,1,32.0,Doctor,10220772.421164388,1.0,0.46650329335113777
901,0,1.0,186263.39,0,11.0,Lawyer,10289273.363349706,0.0,0.4177333577613927
902,1,4.0,46083.57,1,81.0,Engineer,10020797.202431362,1.0,0.4251248589329774
903,1,4.0,45518.87,1,82.0,Engineer,10168894.19760692,0.0,0.6175239605120754
904,1,0.0,2041.59,0,17.0,Healthcare,10229831.895964203,1.0,0.4566043856686914
905,0,1.0,185983.58,0,10.0,Lawyer,10296608.37726535,,0.22372187264355947
906,1,1.0,12963.99,1,9.0,Marketing,10118191.241187977,,0.44097629707464064
907,1,6.0,215580.89,1,13.0,Entertainment,10215498.1448332,,0.5656773536680165
908,0,1.0,184200.51,0,10.0,Lawyer,10194204.047100617,1.0,0.39305692584843827
909,1,3.0,1000.46,0,21.0,Homemaker,10001082.738262717,,0.39048496361819107
910,1,4.0,44496.42,1,82.0,Engineer,10170659.284759656,,0.6911606795891113
911,1,9.0,132046.31,1,100.0,Artist,10265141.854045285,0.0,0.6373036867411188
912,1,3.0,999.73,0,21.0,Homemaker,10017714.996360382,,0.26152467520249195
913,1,1.0,12644.75,1,9.0,Marketing,10004935.476408064,,0.3645793934538833
914,1,6.0,213395.45,1,14.0,Entertainment,10323531.71005925,,0.4236018264407543
915,1,9.0,132152.9,1,100.0,Artist,10355008.559956811,1.0,0.8231498285469119
916,1,4.0,46046.95,1,81.0,Engineer,10247856.334307216,,0.6988355831797278
917,0,2.0,201240.73,1,32.0,Doctor,10300718.981296826,,0.37376187926919807
918,1,3.0,1000.48,0,21.0,Homemaker,10093103.91479135,1.0,0.44517534518685764
919,1,1.0,12872.24,1,9.0,Marketing,10117534.82754894,1.0,0.3069552582377802
920,1,6.0,216053.74,1,13.0,Entertainment,10266954.063061478,,0.4433530418114786
921,1,0.0,36169.23,1,3.0,Executive,10191419.44767535,,0.49143797017208024
922,1,0.0,37494.94,1,3.0,Executive,10126670.995892752,1.0,0.5224731583745253
923,1,4.0,45320.22,1,82.0,Engineer,9971838.981950384,1.0,0.557943533001227
924,1,3.0,1001.24,0,21.0,Homemaker,10072029.608062953,,0.2318620947548875
925,1,3.0,1001.54,0,21.0,Homemaker,10135012.569557829,0.0,0.3525632831736013
926,0,2.0,201111.75,1,32.0,Doctor,10182838.894991908,,0.5023621167806543
927,1,1.0,12602.33,1,9.0,Marketing,10118790.106427532,,0.16065011772358756
928,1,6.0,214612.12,1,14.0,Entertainment,10302671.219807224,,0.4568613482804101
929,1,3.0,998.94,0,21.0,Homemaker,10223291.780156055,1.0,0.5904199952302631
930,1,0.0,2061.35,0,17.0,Healthcare,10145963.656334434,,0.37302058570566404
931,1,6.0,213323.9,1,13.0,Entertainment,10369318.93652349,1.0,0.48033841950351674
932,1,6.0,212197.18,1,13.0,Entertainment,10264438.793778105,,0.2023938918365075
933,1,0.0,37227.12,1,3.0,Executive,10095658.657654746,,0.30832956765552266
934,1,0.0,36585.13,1,3.0,Executive,10160775.82390274,,0.41392471532440367
935,1,4.0,44590.44,1,82.0,Engineer,10255087.406924555,1.0,0.6607145573749325
936,1,2.0,201121.54,1,32.0,Doctor,10444426.018289791,,0.3652372439332544
937,1,1.0,12742.27,1,9.0,Marketing,10121477.958751312,,0.39611350866605444
938,1,4.0,44329.48,1,82.0,Engineer,10074032.17678709,,0.7170611334609904
939,0,2.0,201499.31,1,32.0,Doctor,10281044.9505001,1.0,0.49161189635779223
940,1,2.0,201906.17,1,32.0,Doctor,10366667.793972405,,0.47729718377340824
941,1,0.0,2064.64,0,17.0,Healthcare,10073564.04741091,1.0,0.21208787120367956
942,1,2.0,201317.76,1,32.0,Doctor,10396877.059979487,1.0,0.3619190847037673
943,1,0.0,2050.52,0,17.0,Healthcare,10017829.518430827,,0.3854123016542201
944,1,0.0,2023.69,0,17.0,Healthcare,10093889.96796347,,0.46824746201986855
945,0,1.0,184731.46,0,10.0,Lawyer,10315640.744630016,,0.4498331544137629
946,1,1.0,12815.17,1,9.0,Marketing,10106025.479068402,1.0,0.3974147667887666
947,0,2.0,201904.46,1,32.0,Doctor,10225985.463549022,0.0,0.39764790817025714
948,1,4.0,45521.69,1,81.0,Engineer,10319347.718728594,,0.760594536196695
949,1,4.0,45428.44,1,82.0,Engineer,10084575.464669725,,0.654645247000921
950,1,3.0,1000.17,0,21.0,Homemaker,10077304.21429007,1.0,0.39686640756232977
951,0,2.0,202279.42,1,32.0,Doctor,10250675.887529152,0.0,0.3942549425035848
952,1,3.0,999.73,0,21.0,Homemaker,10024503.236564912,,0.442028331494084
953,0,1.0,186624.64,0,10.0,Lawyer,10260988.112485638,,0.3298754339222013
954,1,9.0,131956.94,1,99.0,Artist,10259696.877357049,0.0,0.6859902843474299
955,1,9.0,132375.35,1,99.0,Artist,10258708.679144202,,0.6451840547303475
956,1,0.0,36549.22,1,3.0,Executive,10078684.642674323,1.0,0.43602767288234323
957,1,0.0,2035.23,0,17.0,Healthcare,10036326.914337227,1.0,0.32360196617121056
958,1,6.0,215537.5,1,13.0,Entertainment,10340671.087196788,,0.6205987482004586
959,1,9.0,132755.96,1,99.0,Artist,10238412.201452488,,0.6325205308644417
960,1,3.0,1000.46,0,20.0,Homemaker,10177124.11841879,,0.5183064866255859
961,1,9.0,131537.56,1,99.0,Artist,10166011.514977396,1.0,0.6045314442965817
